TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate
Dalbergia peltieri,K000477559,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia peltieri Bosser & R. Rabev. ,,shrub;tree,,,,,,
Dalbergia peltieri,K000477560,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia peltieri Bosser & R. Rabev. ,,shrub;tree,,,,,,
Dalbergia peltieri,K000477561,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia peltieri Bosser & R. Rabev. ,,shrub;tree,,,,,,
Karomia madagascariensis,K000479083,Eudicots-Asterids,Lamiales,Lamiaceae,Karomia,Karomia madagascariensis (Moldenke) R. Fern. ,,tree,,,,,,
Gloriosa superba,K000480441,Monocots,Liliales,Colchicaceae,Gloriosa,Gloriosa superba L. ,,herb,,,,,,
Gloriosa superba,K000480442,Monocots,Liliales,Colchicaceae,Gloriosa,Gloriosa superba L. ,,herb,,,,,,
Senna obtusifolia,K000493966,Eudicots-Rosids,Fabales,Fabaceae,Senna,Senna obtusifolia (L.) H.S. Irwin & Barneby ,,perennial or subshrub,,,,,,
Catharanthus trichophyllus,K000493994,Eudicots-Asterids,Gentianales,Apocynaceae,Catharanthus,Catharanthus trichophyllus (Baker) Pichon ,,shrub,,,,,,
Pothos scandens,K000499395,Monocots,Alismatales,Araceae,Pothos,Pothos scandens L. ,,climber,,,,,,
Pothos scandens,K000499395-450541,Monocots,Alismatales,Araceae,Pothos,Pothos scandens L. ,,climber,,,,,,
Dioscorea maciba,K000523575,Monocots,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea maciba Jum. & H. Perrier ,,climber;herb,,,,,,
Dioscorea maciba,K000523582,Monocots,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea maciba Jum. & H. Perrier ,,climber;herb,,,,,,
Bridelia pervilleana,K000544324,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Bridelia,Bridelia pervilleana Baill. ,,tree,,,,,,
Ipomoea venosa,K000545895,Eudicots-Asterids,Solanales,Convolvulaceae,Ipomoea,Ipomoea venosa (Desr.) Roem. & Schult. ,,climber;shrub,,,,,,
Distephanus polygalifolius,K000546023,Eudicots-Asterids,Asterales,Asteraceae,Distephanus,Distephanus polygalifolius (Less.) H. Rob. & B. Kahn ,,,,,,,,
Acampe pachyglossa,K000546445,Monocots,Asparagales,Orchidaceae,Acampe,Acampe pachyglossa Rchb. f. ,,epiphyte;shrub,,,,,,
Tricalysia madagascariensis,K000550010,Eudicots-Asterids,Gentianales,Rubiaceae,Tricalysia,Tricalysia madagascariensis (Drake ex Dubard) A. Chev. ,,shrub;tree,,,,,,
Tricalysia majungensis,K000550097,Eudicots-Asterids,Gentianales,Rubiaceae,Tricalysia,Tricalysia majungensis Randriamb. & De Block ,,shrub;tree,,,,,,
Tricalysia majungensis,K000550097_a,Eudicots-Asterids,Gentianales,Rubiaceae,Tricalysia,Tricalysia majungensis Randriamb. & De Block ,,shrub;tree,,,,,,
Empogona ovalifolia,K000550204,Eudicots-Asterids,Gentianales,Rubiaceae,Empogona,Empogona ovalifolia (Hiern) Tosh & Robbr. ,,shrub;tree,,,,,,
Empogona ovalifolia,K000550205,Eudicots-Asterids,Gentianales,Rubiaceae,Empogona,Empogona ovalifolia (Hiern) Tosh & Robbr. ,,shrub;tree,,,,,,
Homollea longiflora,K000550629,Eudicots-Asterids,Gentianales,Rubiaceae,Homollea,Homollea longiflora Arènes ,,shrub,,,,,,
Tricalysia majungensis,K000550817,Eudicots-Asterids,Gentianales,Rubiaceae,Tricalysia,Tricalysia majungensis Randriamb. & De Block ,,shrub;tree,,,,,,
Psydrax occidentalis,K000551293,Eudicots-Asterids,Gentianales,Rubiaceae,Psydrax,Psydrax occidentalis (Cavaco) A.P. Davis & Bridson ,,,,,,,,
Psydrax occidentalis,K000551294,Eudicots-Asterids,Gentianales,Rubiaceae,Psydrax,Psydrax occidentalis (Cavaco) A.P. Davis & Bridson ,,,,,,,,
Paracarphalea kirondron,K000551921,Eudicots-Asterids,Gentianales,Rubiaceae,Paracarphalea,"Paracarphalea kirondron (Baill.) Razafim., Ferm, B. Bremer & Kårehed ",,Species,,,,,,
Psydrax occidentalis,K000551937,Eudicots-Asterids,Gentianales,Rubiaceae,Psydrax,Psydrax occidentalis (Cavaco) A.P. Davis & Bridson ,,,,,,,,
Psydrax occidentalis,K000551937_a,Eudicots-Asterids,Gentianales,Rubiaceae,Psydrax,Psydrax occidentalis (Cavaco) A.P. Davis & Bridson ,,,,,,,,
Psydrax occidentalis,K000551959,Eudicots-Asterids,Gentianales,Rubiaceae,Psydrax,Psydrax occidentalis (Cavaco) A.P. Davis & Bridson ,,,,,,,,
Phialiphora bevazahensis,K000552439,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,,,,,,
Gaertnera nitida,K000552480,Eudicots-Asterids,Gentianales,Loganiaceae,Gaertnera,Gaertnera nitida C.M. Taylor ,,,,,,,,
Cadia emarginatior,K000555064,Eudicots-Rosids,Fabales,Fabaceae,Cadia,Cadia emarginatior M. Peltier ,,shrub;tree,,,,,,
Millettia aurea,K000557356,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia aurea (R. Vig.) Du Puy & Labat ,,shrub;tree,,,,,,
Dalbergia bracteolata,K000557361,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia bracteolata Baker ,,climber;shrub;tree,,,,,,
Dalbergia tricolor,K000557363,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia tricolor Drake ,,shrub;tree,,,,,,
Clitoria ternatea,K000568392,Eudicots-Rosids,Fabales,Fabaceae,Clitoria,Clitoria ternatea L. ,,climber;herb;shrub,,,,,,
Rotheca microphylla,K000607527,Eudicots-Asterids,Lamiales,Lamiaceae,Rotheca,Rotheca microphylla (Blume) Callm. & Phillipson ,,shrub,,,,,,
Bridelia pervilleana,K000609675,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Bridelia,Bridelia pervilleana Baill. ,,tree,,,,,,
Margaritaria anomala,K000609676,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Margaritaria,Margaritaria anomala (Baill.) Fosberg ,,shrub;tree,,,,,,
Bleekrodea madagascariensis,K000618249,Eudicots-Rosids,Rosales,Moraceae,Bleekrodea,Bleekrodea madagascariensis Blume ,,shrub;tree,,,,,,
Trilepisium madagascariense,K000618259,Eudicots-Rosids,Rosales,Moraceae,Trilepisium,Trilepisium madagascariense DC. ,,tree,,,,,,
Dichrostachys tenuifolia,K000626732,Eudicots-Rosids,Fabales,Fabaceae,Dichrostachys,Dichrostachys tenuifolia Benth. ,,shrub,,,,,,
Diospyros tropophylla,K000639972,Eudicots-Asterids,Ericales,Ebenaceae,Diospyros,Diospyros tropophylla (H. Perrier) G.E. Schatz & Lowry ,,shrub;tree,,,,,,
Diospyros tropophylla,K000639973,Eudicots-Asterids,Ericales,Ebenaceae,Diospyros,Diospyros tropophylla (H. Perrier) G.E. Schatz & Lowry ,,shrub;tree,,,,,,
Distephanus polygalifolius,K000662020,Eudicots-Asterids,Asterales,Asteraceae,Distephanus,Distephanus polygalifolius (Less.) H. Rob. & B. Kahn ,,,,,,,,
Distephanus polygalifolius,K000662020_a,Eudicots-Asterids,Asterales,Asteraceae,Distephanus,Distephanus polygalifolius (Less.) H. Rob. & B. Kahn ,,,,,,,,
Dicoma incana,K000662046,Eudicots-Asterids,Asterales,Asteraceae,Dicoma,Dicoma incana (Baker) O. Hoffm. ,,,,,,,,
Vernonia kenteocephala,K000662048,Eudicots-Asterids,Asterales,Asteraceae,Vernonia,Vernonia kenteocephala Baker ,,,,,,,,
Pseudocalyx saccatus,K000662512,Eudicots-Asterids,Lamiales,Acanthaceae,Pseudocalyx,Pseudocalyx saccatus Radlk. ,,climber,,,,,,
Leandriella valvata,K000662513,Eudicots-Asterids,Lamiales,Acanthaceae,Leandriella,Leandriella valvata Benoist ,,,,,,,,
Leandriella valvata,K000662514,Eudicots-Asterids,Lamiales,Acanthaceae,Leandriella,Leandriella valvata Benoist ,,,,,,,,
Leandriella valvata,K000662595,Eudicots-Asterids,Lamiales,Acanthaceae,Leandriella,Leandriella valvata Benoist ,,,,,,,,
Leandriella valvata,K000662595_a,Eudicots-Asterids,Lamiales,Acanthaceae,Leandriella,Leandriella valvata Benoist ,,,,,,,,
Gouania callmanderi,K000662786,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania callmanderi Buerki ,,,,,,,,
Capuronia benoistii,K000662789,Eudicots-Rosids,Myrtales,Lythraceae,Capuronia,Capuronia benoistii (Leandri) P.E. Berry ,,tree,,,,,,
Bridelia pervilleana,K000663010,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Bridelia,Bridelia pervilleana Baill. ,,tree,,,,,,
Bauhinia monandra,K000663018,Eudicots-Rosids,Fabales,Fabaceae,Bauhinia,Bauhinia monandra Kurz ,,shrub;tree,,,,,,
Pseudocalyx saccatus,K000663030,Eudicots-Asterids,Lamiales,Acanthaceae,Pseudocalyx,Pseudocalyx saccatus Radlk. ,,climber,,,,,,
Pseudocalyx saccatus,K000663030_a,Eudicots-Asterids,Lamiales,Acanthaceae,Pseudocalyx,Pseudocalyx saccatus Radlk. ,,climber,,,,,,
Phyllanthus amarus,K000663051,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus amarus Schumach. & Thonn. ,,herb,,,,,,
Syzygium sakalavarum,K000663056,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,,,,,,
Phyllanthus nummulariifolius,K000663059,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus nummulariifolius Poir. ,,shrub,,,,,,
Diospyros tropophylla,K000663063,Eudicots-Asterids,Ericales,Ebenaceae,Diospyros,Diospyros tropophylla (H. Perrier) G.E. Schatz & Lowry ,,shrub;tree,,,,,,
Baudouinia fluggeiformis,K000663091,Eudicots-Rosids,Fabales,Fabaceae,Baudouinia,Baudouinia fluggeiformis Baill. ,,shrub;tree,,,,,,
Clerodendrum involucratum,K000663098,Eudicots-Asterids,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum involucratum Vatke ,,tree,,,,,,
Phyllanthus urinaria,K000663105,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus urinaria L. ,,herb;shrub,,,,,,
Sclerocroton melanostictus,K000663110,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Sclerocroton,Sclerocroton melanostictus (Baill.) Kruijt & Roebers ,,shrub;tree,,,,,,
Kaliphora madagascariensis,K000663111,Eudicots-Asterids,Solanales,Montiniaceae,Kaliphora,Kaliphora madagascariensis Hook. f. ,,shrub;tree,,,,,,
Cleome viscosa,K000663177,Eudicots-Rosids,Brassicales,Cleomaceae,Cleome,Cleome viscosa L. ,,herb;shrub,,,,,,
Phyllanthus casticum,K000663192,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus casticum P. Willemet ,,shrub,,,,,,
Poupartia silvatica,K000663284,Eudicots-Rosids,Sapindales,Anacardiaceae,Poupartia,Poupartia silvatica H. Perrier ,,tree,,,,,,
Diospyros sakalavarum,K000663285,Eudicots-Asterids,Ericales,Ebenaceae,Diospyros,Diospyros sakalavarum H. Perrier ,,tree,,,,,,
Tetracera rutenbergii,K000663290,Eudicots-Basal,Dilleniales,Dilleniaceae,Tetracera,Tetracera rutenbergii Buchenau ,,,,,,,,
Microcharis phyllogramme,K000663291,Eudicots-Rosids,Fabales,Fabaceae,Microcharis,"Microcharis phyllogramme (R. Vig.) Schrire, Du Puy & Labat ",,herb,,,,,,
Syzygium sakalavarum,K000663450,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium sakalavarum (H. Perrier) Labat & G.E. Schatz ,,tree,,,,,,
Baudouinia fluggeiformis,K000663599,Eudicots-Rosids,Fabales,Fabaceae,Baudouinia,Baudouinia fluggeiformis Baill. ,,shrub;tree,,,,,,
Capurodendron oblongifolium,K000663603,Eudicots-Asterids,Ericales,Sapotaceae,Capurodendron,Capurodendron oblongifolium (Lecomte) L. Gaut. & Boluda ,,shrub;tree,,,,,,
Cyperus psammophilus,K000663609,Monocots,Poales,Cyperaceae,Cyperus,Cyperus psammophilus Cherm. ,,herb,,,,,,
Dalbergia purpurascens,K000663701,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia purpurascens Baill. ,,tree,,,,,,
Phyllanthus casticum,K000663743,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus casticum P. Willemet ,,shrub,,,,,,
Canarium multiflorum,K000663761,Eudicots-Rosids,Sapindales,Burseraceae,Canarium,Canarium multiflorum Engl. ,,tree,,,,,,
Phyllanthus amarus,K000663946,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus amarus Schumach. & Thonn. ,,herb,,,,,,
Phyllanthus amarus,K000663958,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus amarus Schumach. & Thonn. ,,herb,,,,,,
Phyllanthus nummulariifolius,K000663962,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus nummulariifolius Poir. ,,shrub,,,,,,
Dichapetalum madagascariense,K000664019,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,,,,,,
Dichapetalum madagascariense,K000664025,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,,,,,,
Christiana africana,K000664028,Eudicots-Rosids,Malvales,Malvaceae,Christiana,Christiana africana DC. ,,shrub;tree,,,,,,
Chadsia versicolor,K000664036,Eudicots-Rosids,Fabales,Fabaceae,Chadsia,Chadsia versicolor Bojer ,,shrub,,,,,,
Phialiphora capitulata,K000664201,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,,,,,,
Distephanus polygalifolius,K000664205,Eudicots-Asterids,Asterales,Asteraceae,Distephanus,Distephanus polygalifolius (Less.) H. Rob. & B. Kahn ,,,,,,,,
Mundulea sericea,K000664244,Eudicots-Rosids,Fabales,Fabaceae,Mundulea,Mundulea sericea (Willd.) A. Chev. ,,shrub;tree,,,,,,
Dalbergia purpurascens,K000664246,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia purpurascens Baill. ,,tree,,,,,,
Jacquemontia tamnifolia,K000664266,Eudicots-Asterids,Solanales,Convolvulaceae,Jacquemontia,Jacquemontia tamnifolia (L.) Griseb. ,,climber;herb;shrub,,,,,,
Crossandra albolineata,K000664269,Eudicots-Asterids,Lamiales,Acanthaceae,Crossandra,Crossandra albolineata Benoist ,,shrub,,,,,,
Secamone ankarensis,K000664283,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone ankarensis (Jum. & H. Perrier) Klack. ,,climber;shrub,,,,,,
Dalbergia bracteolata,K000664286,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia bracteolata Baker ,,climber;shrub;tree,,,,,,
Phyllanthus urinaria,K000664383,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus urinaria L. ,,herb;shrub,,,,,,
Polystachya concreta,K000664518,Monocots,Asparagales,Orchidaceae,Polystachya,Polystachya concreta (Jacq.) Garay & H.R. Sweet ,,epiphyte;herb,,,,,,
Polystachya concreta,K000664550,Monocots,Asparagales,Orchidaceae,Polystachya,Polystachya concreta (Jacq.) Garay & H.R. Sweet ,,epiphyte;herb,,,,,,
Leea guineensis,K000664558,Eudicots-Rosids,Vitales,Vitaceae,Leea,Leea guineensis G. Don ,,shrub;tree,,,,,,
Argomuellera gigantea,K000664562,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,,,,,,
Albizia aurisparsa,K000664591,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia aurisparsa (Drake) R. Vig. ,,tree,,,,,,
Operculina turpethum,K000664598,Eudicots-Asterids,Solanales,Convolvulaceae,Operculina,Operculina turpethum (L.) Silva Manso ,,climber;herb,,,,,,
Aristolochia albida,K000664707,Magnoliids,Piperales,Aristolochiaceae,Aristolochia,Aristolochia albida Duch. ,,climber;shrub,,,,,,
Baudouinia fluggeiformis,K000664852,Eudicots-Rosids,Fabales,Fabaceae,Baudouinia,Baudouinia fluggeiformis Baill. ,,shrub;tree,,,,,,
Chadsia flammea,K000664854,Eudicots-Rosids,Fabales,Fabaceae,Chadsia,Chadsia flammea Bojer ,,shrub;tree,,,,,,
Phyllanthus casticum,K000664862,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus casticum P. Willemet ,,shrub,,,,,,
Millettia aurea,K000664907,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia aurea (R. Vig.) Du Puy & Labat ,,shrub;tree,,,,,,
Anacolosa pervilleana,K000664909,Eudicots-Basal,Santalales,Olacaceae,Anacolosa,Anacolosa pervilleana Baill. ,,shrub;tree,,,,,,
Strophanthus boivinii,K000664911,Eudicots-Asterids,Gentianales,Apocynaceae,Strophanthus,Strophanthus boivinii Baill. ,,shrub;tree,,,,,,
Phyllanthus casticum,K000664912,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus casticum P. Willemet ,,shrub,,,,,,
Homalium albiflorum,K000664948,Eudicots-Rosids,Malpighiales,Salicaceae,Homalium,Homalium albiflorum (Boivin ex Tul.) O. Hoffm. ,,tree,,,,,,
Paederia farinosa,K000664950,Eudicots-Asterids,Gentianales,Rubiaceae,Paederia,Paederia farinosa (Baker) Puff ,,climber;shrub,,,,,,
Bussea perrieri,K000664954,Eudicots-Rosids,Fabales,Fabaceae,Bussea,Bussea perrieri R. Vig. ,,shrub;tree,,,,,,
Polycardia lateralis,K000664956,Eudicots-Rosids,Celastrales,Celastraceae,Polycardia,Polycardia lateralis O. Hoffm. ,,,,,,,,
Thilachium angustifolium,K000664958,Eudicots-Rosids,Brassicales,Capparaceae,Thilachium,Thilachium angustifolium Bojer ,,,,,,,,
Stictocardia beraviensis,K000664959,Eudicots-Asterids,Solanales,Convolvulaceae,Stictocardia,Stictocardia beraviensis (Vatke) Hallier f. ,,climber,,,,,,
Dalbergia pervillei,K000665000,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia pervillei Vatke ,,shrub;tree,,,,,,
Dypsis rivularis,K000667628,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Dypsis rivularis,K000667628_a,Monocots,Arecales,Arecaceae,Dypsis,Dypsis rivularis (Jum. & H. Perrier) Beentje & J. Dransf. ,,shrub;tree,,,,,,
Phylloxylon perrieri,K000690191,Eudicots-Rosids,Fabales,Fabaceae,Phylloxylon,Phylloxylon perrieri Drake ,,shrub;tree,,,,,,
Malleastrum letouzeyanum,K000691391,Eudicots-Rosids,Sapindales,Meliaceae,Malleastrum,Malleastrum letouzeyanum J.-F. Leroy ,,tree,,,,,,
Malleastrum gracile,K000691394,Eudicots-Rosids,Sapindales,Meliaceae,Malleastrum,Malleastrum gracile J.-F. Leroy ,,,,,,,,
Diospyros sakalavarum,K000697973,Eudicots-Asterids,Ericales,Ebenaceae,Diospyros,Diospyros sakalavarum H. Perrier ,,tree,,,,,,
Diospyros sakalavarum,K000697974,Eudicots-Asterids,Ericales,Ebenaceae,Diospyros,Diospyros sakalavarum H. Perrier ,,tree,,,,,,
Habenaria boiviniana,K000718043,Monocots,Asparagales,Orchidaceae,Habenaria,Habenaria boiviniana Kraenzl. & Schltr. ,,herb,,,,,,
Nervilia renschiana,K000718046,Monocots,Asparagales,Orchidaceae,Nervilia,Nervilia renschiana (Rchb. f.) Schltr. ,,herb,,,,,,
Nervilia renschiana,K000718460,Monocots,Asparagales,Orchidaceae,Nervilia,Nervilia renschiana (Rchb. f.) Schltr. ,,herb,,,,,,
Oeceoclades spathulifera,K000718750,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades spathulifera (H. Perrier) Garay & P. Taylor ,,,,,,,,
Oeceoclades calcarata,K000718763,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades calcarata (Schltr.) Garay & P. Taylor ,,,,,,,,
Oeceoclades calcarata,K000718764,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades calcarata (Schltr.) Garay & P. Taylor ,,,,,,,,
Eulophia ramosa,K000718767,Monocots,Asparagales,Orchidaceae,Eulophia,Eulophia ramosa Ridl. ,,herb,,,,,,
Nervilia kotschyi,K000718787,Monocots,Asparagales,Orchidaceae,Nervilia,Nervilia kotschyi (Rchb. f.) Schltr. ,,herb,,,,,,
Nervilia renschiana,K000718799,Monocots,Asparagales,Orchidaceae,Nervilia,Nervilia renschiana (Rchb. f.) Schltr. ,,herb,,,,,,
Oeceoclades spathulifera,K000718823,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades spathulifera (H. Perrier) Garay & P. Taylor ,,,,,,,,
Oeceoclades spathulifera,K000718824,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades spathulifera (H. Perrier) Garay & P. Taylor ,,,,,,,,
Oeceoclades beravensis,K000718826,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades beravensis (Rchb. f.) R. Bone & Buerki ,,,,,,,,
Oeceoclades spathulifera,K000718828,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades spathulifera (H. Perrier) Garay & P. Taylor ,,,,,,,,
Oeceoclades spathulifera,K000718829,Monocots,Asparagales,Orchidaceae,Oeceoclades,Oeceoclades spathulifera (H. Perrier) Garay & P. Taylor ,,,,,,,,
Eulophia ramosa,K000718839,Monocots,Asparagales,Orchidaceae,Eulophia,Eulophia ramosa Ridl. ,,herb,,,,,,
Phialiphora bevazahensis,K000718879,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,,,,,,
Phialiphora bevazahensis,K000718880,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,,,,,,
Hyalocalyx setifer,K000718881,Eudicots-Rosids,Malpighiales,Salicaceae,Hyalocalyx,Hyalocalyx setifer Rolfe ,,herb,,,,,,
Albizia boivinii,K000724054,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia boivinii E. Fourn. ,,tree,,,,,,
Albizia aurisparsa,K000724187,Eudicots-Rosids,Fabales,Fabaceae,Albizia,Albizia aurisparsa (Drake) R. Vig. ,,tree,,,,,,
Gaertnera nitida,K000726385,Eudicots-Asterids,Gentianales,Loganiaceae,Gaertnera,Gaertnera nitida C.M. Taylor ,,,,,,,,
Coffea pervilleana,K000726514,Eudicots-Asterids,Gentianales,Rubiaceae,Coffea,Coffea pervilleana (Baill.) Drake ,,shrub,,,,,,
Coffea pervilleana,K000726515,Eudicots-Asterids,Gentianales,Rubiaceae,Coffea,Coffea pervilleana (Baill.) Drake ,,shrub,,,,,,
Coffea pervilleana,K000726516,Eudicots-Asterids,Gentianales,Rubiaceae,Coffea,Coffea pervilleana (Baill.) Drake ,,shrub,,,,,,
Coffea pervilleana,K000726517,Eudicots-Asterids,Gentianales,Rubiaceae,Coffea,Coffea pervilleana (Baill.) Drake ,,shrub,,,,,,
Schizenterospermum rotundifolium,K000726642,Eudicots-Asterids,Lamiales,Bignoniaceae,Schizenterospermum,Schizenterospermum rotundifolium Homolle ex Arènes ,,tree,,,,,,
Astiella delicatula,K000726646,Eudicots-Asterids,Gentianales,Rubiaceae,Astiella,Astiella delicatula Jovet ,,,,,,,,
Schizenterospermum rotundifolium,K000726649,Eudicots-Asterids,Lamiales,Bignoniaceae,Schizenterospermum,Schizenterospermum rotundifolium Homolle ex Arènes ,,tree,,,,,,
Phialiphora bevazahensis,K000726655,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,,,,,,
Phialiphora capitulata,K000726663,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,,,,,,
Phialiphora capitulata,K000726665,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora capitulata Groeninckx ,,shrub,,,,,,
Phialiphora bevazahensis,K000726668,Eudicots-Rosids,Rosales,Moraceae,Phialiphora,Phialiphora bevazahensis Groeninckx ,,shrub,,,,,,
Paederia farinosa,K000726858,Eudicots-Asterids,Gentianales,Rubiaceae,Paederia,Paederia farinosa (Baker) Puff ,,climber;shrub,,,,,,
Nesogenes madagascariensis,K000735016,Eudicots-Asterids,Lamiales,Orobanchaceae,Nesogenes,Nesogenes madagascariensis (Bonati) Marais ,,,,,,,,
Dalbergia purpurascens,K000743754,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia purpurascens Baill. ,,tree,,,,,,
Stictocardia mojangensis,K000751006,Eudicots-Asterids,Solanales,Convolvulaceae,Stictocardia,Stictocardia mojangensis (Vatke) D.F. Austin & Eich ,,climber;herb,,,,,,
Dalbergia chlorocarpa,K000751014,Eudicots-Rosids,Fabales,Fabaceae,Dalbergia,Dalbergia chlorocarpa R. Vig. ,,tree,,,,,,
